id,age
NDARINVPUYA9796_baselineYear1Arm1,112
NDARINVPV9BEEKH_baselineYear1Arm1,125
NDARINVELCKPTGB_baselineYear1Arm1,114
NDARINVR2HJCC0M_2YearFollowUpYArm1,143
NDARINVNDF1FD44_baselineYear1Arm1,123
NDARINV82NHMAYL_baselineYear1Arm1,108
NDARINVNXE35ZCX_2YearFollowUpYArm1,149
NDARINVEZNGVY2P_2YearFollowUpYArm1,142
NDARINVNHZ8AAGB_baselineYear1Arm1,131
NDARINVLW1RLJYP_baselineYear1Arm1,131
NDARINV3BXUUPAE_baselineYear1Arm1,108
NDARINVCMBCKPBP_baselineYear1Arm1,122
NDARINVDYP4KLFJ_baselineYear1Arm1,126
NDARINVL5AY1R6V_baselineYear1Arm1,114
NDARINV3HNHB8W5_baselineYear1Arm1,111
NDARINVCU04NHFZ_baselineYear1Arm1,115
NDARINVPYX4FBVY_baselineYear1Arm1,129
NDARINVG4UMNRWB_baselineYear1Arm1,129
NDARINVMWM6VBUW_baselineYear1Arm1,108
NDARINV4AGK770Z_2YearFollowUpYArm1,136
NDARINVEANH4HXE_baselineYear1Arm1,119
NDARINVN1H3BGLN_2YearFollowUpYArm1,145
NDARINVRERRA7FD_2YearFollowUpYArm1,151
NDARINVLLGNHY2A_baselineYear1Arm1,114
NDARINVRFV3V3DV_baselineYear1Arm1,108
NDARINV7PXH7ZBR_baselineYear1Arm1,130
NDARINV4XWZ2LJE_2YearFollowUpYArm1,132
NDARINVDDKF5HBX_baselineYear1Arm1,125
NDARINV59MF6Y4H_baselineYear1Arm1,115
NDARINVELK0KFTA_baselineYear1Arm1,129
NDARINVLU997J7H_baselineYear1Arm1,131
NDARINVNF2BWTVU_2YearFollowUpYArm1,141
NDARINVELPA917K_baselineYear1Arm1,125
NDARINVDWKHJ8MG_2YearFollowUpYArm1,158
NDARINVPL7J5X85_2YearFollowUpYArm1,141
NDARINV2T7FRKV1_baselineYear1Arm1,125
NDARINVH93P807E_2YearFollowUpYArm1,155
NDARINVMZYRHT83_baselineYear1Arm1,131
NDARINVY62X7UGH_baselineYear1Arm1,113
NDARINVCWN8ARJK_baselineYear1Arm1,115
NDARINVKGN17CBU_baselineYear1Arm1,109
NDARINV14PNN5H9_baselineYear1Arm1,119
NDARINV8BKUAN4C_baselineYear1Arm1,122
NDARINVJ60R0EK4_baselineYear1Arm1,131
NDARINVA3VX7WRD_2YearFollowUpYArm1,145
NDARINVDCLKDZ6K_baselineYear1Arm1,111
NDARINVWA4ACPCR_baselineYear1Arm1,131
NDARINVCVH6ELRF_baselineYear1Arm1,115
NDARINVDD8PKFLD_baselineYear1Arm1,123
NDARINVKX7Y3XLZ_baselineYear1Arm1,108
NDARINVPHWBVRBU_baselineYear1Arm1,129
NDARINVJKEK2N1R_baselineYear1Arm1,128
NDARINVE4T6ZUA5_2YearFollowUpYArm1,138
NDARINVJT03Z8N3_2YearFollowUpYArm1,133
NDARINV4ET3VY02_baselineYear1Arm1,131
NDARINVLG186K52_2YearFollowUpYArm1,148
NDARINVF1585TVY_baselineYear1Arm1,127
NDARINVR0HKDVJT_baselineYear1Arm1,108
NDARINVAYDXW667_2YearFollowUpYArm1,134
NDARINVX3ZLE0DN_baselineYear1Arm1,110
NDARINV9BH45R0D_baselineYear1Arm1,108
NDARINVAKG9Z7UN_baselineYear1Arm1,130
NDARINVLW8Z7G7E_baselineYear1Arm1,117
NDARINV8HBTBDE2_baselineYear1Arm1,124
NDARINVGNV4HC7G_baselineYear1Arm1,130
NDARINVRKNCRLDD_baselineYear1Arm1,124
NDARINVT6RG755A_baselineYear1Arm1,126
NDARINV8NVCJ0FX_baselineYear1Arm1,120
NDARINVH955L5TE_2YearFollowUpYArm1,143
NDARINVFZ7AMNW3_2YearFollowUpYArm1,136
NDARINVFL02R0H4_2YearFollowUpYArm1,139
NDARINV87GZTDJ0_baselineYear1Arm1,109
NDARINV905XNJK8_baselineYear1Arm1,128
NDARINVTNAZAW46_baselineYear1Arm1,124
NDARINVR0Y04BAJ_baselineYear1Arm1,127
NDARINVTXK16WY8_baselineYear1Arm1,131
NDARINVJ7GL9B46_2YearFollowUpYArm1,153
NDARINV987KVUCX_baselineYear1Arm1,123
NDARINVFYRF6WEB_baselineYear1Arm1,108
NDARINVVR93TB4C_baselineYear1Arm1,117
NDARINVGCPTFXEV_baselineYear1Arm1,117
NDARINV9B14E538_2YearFollowUpYArm1,151
NDARINVJ9YKZEB3_baselineYear1Arm1,109
NDARINVT0056CXX_baselineYear1Arm1,130
NDARINV8JZYDPH1_2YearFollowUpYArm1,127
NDARINV8MPUW7ZR_2YearFollowUpYArm1,145
NDARINVP5A0M52P_baselineYear1Arm1,109
NDARINVF735JEHL_baselineYear1Arm1,115
NDARINVBUEMRDVF_baselineYear1Arm1,124
NDARINVKP2NYJN2_baselineYear1Arm1,120
NDARINV6ZTLWMWW_2YearFollowUpYArm1,132
NDARINVE367LYLC_2YearFollowUpYArm1,149
NDARINVPCG19NKC_baselineYear1Arm1,118
NDARINVF00P4A2L_baselineYear1Arm1,126
NDARINVMXWW79G0_baselineYear1Arm1,124
NDARINVTHW9XF3F_2YearFollowUpYArm1,152
NDARINV75ECG86A_baselineYear1Arm1,120
NDARINV7YM285FW_baselineYear1Arm1,121
NDARINVN2RB0FR4_2YearFollowUpYArm1,148
NDARINVN3M2X26L_baselineYear1Arm1,111
NDARINV7U8TPCF1_baselineYear1Arm1,125
NDARINVTTFR6F0H_baselineYear1Arm1,130
NDARINVHP17VUZM_baselineYear1Arm1,113
NDARINVF79B3KEU_baselineYear1Arm1,131
NDARINVETDKN8PJ_2YearFollowUpYArm1,147
NDARINVTXB709BK_baselineYear1Arm1,123
NDARINVREBMYTBX_baselineYear1Arm1,112
NDARINV8B420LH2_baselineYear1Arm1,121
NDARINVNPJAW7U8_baselineYear1Arm1,109
NDARINV8F2LUFUR_baselineYear1Arm1,125
NDARINVRRKEVNZK_baselineYear1Arm1,123
NDARINVFDCGB66W_baselineYear1Arm1,122
NDARINV81R15GP2_baselineYear1Arm1,128
NDARINV5WZA04YF_baselineYear1Arm1,131
NDARINVRRG98LDD_baselineYear1Arm1,116
NDARINVP0JX713M_baselineYear1Arm1,124
NDARINVMZG6CUGJ_baselineYear1Arm1,108
NDARINV7BVLKF6V_baselineYear1Arm1,113
NDARINVF10GU9K6_baselineYear1Arm1,124
NDARINVKEARFZ9N_2YearFollowUpYArm1,134
NDARINVE8PCBGJ0_2YearFollowUpYArm1,149
NDARINVMU98HMRL_2YearFollowUpYArm1,154
NDARINVF9ZWE4J9_2YearFollowUpYArm1,133
NDARINVD1ETWWPE_baselineYear1Arm1,108
NDARINVR28A45T6_baselineYear1Arm1,123
NDARINVLVD0W18X_2YearFollowUpYArm1,145
NDARINVEA2VND20_2YearFollowUpYArm1,133
NDARINVFBU7WX6N_baselineYear1Arm1,109
NDARINVL8KH6W61_baselineYear1Arm1,124
NDARINVN6MYRELB_baselineYear1Arm1,131
NDARINVMP7JC377_2YearFollowUpYArm1,149
NDARINVN9D4XZKE_baselineYear1Arm1,119
NDARINVLP5E0X7A_baselineYear1Arm1,121
NDARINVGGLZ1NPJ_baselineYear1Arm1,111
NDARINVDKUF65EK_baselineYear1Arm1,117
NDARINVFP8B264R_2YearFollowUpYArm1,140
NDARINVFPEWC40T_baselineYear1Arm1,124
NDARINVJRK7YJE3_2YearFollowUpYArm1,131
NDARINVPCCWYX33_2YearFollowUpYArm1,144
NDARINV38FX2APW_baselineYear1Arm1,126
NDARINVK2M95XYW_baselineYear1Arm1,120
NDARINVK9N3BY03_2YearFollowUpYArm1,161
NDARINVH8W4FZ68_2YearFollowUpYArm1,134
NDARINVCV0BAW89_2YearFollowUpYArm1,138
NDARINV6U7X519L_2YearFollowUpYArm1,136
NDARINVY5AB6YNB_2YearFollowUpYArm1,146
NDARINVZ6W66EFM_baselineYear1Arm1,114
NDARINVN1Y93M5A_2YearFollowUpYArm1,143
NDARINVHG7XVL8P_baselineYear1Arm1,110
NDARINV6UH8VGPA_baselineYear1Arm1,120
NDARINVBUEMRDVF_2YearFollowUpYArm1,146
NDARINVZCCLLLCW_baselineYear1Arm1,116
NDARINVDTRERMG2_2YearFollowUpYArm1,139
NDARINV8C5PMGAM_2YearFollowUpYArm1,143
NDARINVAPLUW62L_baselineYear1Arm1,131
NDARINV8W0LZJ4G_baselineYear1Arm1,117
NDARINV7BKAZZAM_2YearFollowUpYArm1,152
NDARINVAUG6P848_baselineYear1Arm1,108
NDARINV8Z3G152U_baselineYear1Arm1,129
NDARINVDGP7217P_baselineYear1Arm1,121
NDARINVCXKTLU8R_2YearFollowUpYArm1,136
NDARINVA9REPBD4_baselineYear1Arm1,128
NDARINVETR322Y3_2YearFollowUpYArm1,144
NDARINVPXF7PDPX_2YearFollowUpYArm1,149
NDARINVCYF28BRB_baselineYear1Arm1,131
NDARINV93KR583V_baselineYear1Arm1,116
NDARINV7CN47GEF_baselineYear1Arm1,123
NDARINVWVW0NNAD_baselineYear1Arm1,110
NDARINVDVJ76ALR_baselineYear1Arm1,122
NDARINVLHGW76WM_baselineYear1Arm1,112
NDARINV4H7G4RXD_2YearFollowUpYArm1,131
NDARINV96536WUJ_baselineYear1Arm1,109
NDARINV7JUL4TDF_2YearFollowUpYArm1,131
NDARINVD5GDC3YC_2YearFollowUpYArm1,135
NDARINVXKP1PCCM_baselineYear1Arm1,113
NDARINVF8M7HCCK_baselineYear1Arm1,120
NDARINVD7RR0C8L_2YearFollowUpYArm1,138
NDARINVLXKCG48T_baselineYear1Arm1,120
NDARINV9D6W29Z7_baselineYear1Arm1,123
NDARINV7PB55MX2_baselineYear1Arm1,108
NDARINVE7CFEXUC_2YearFollowUpYArm1,134
NDARINVWM4B6L05_baselineYear1Arm1,125
NDARINVUW7KX694_baselineYear1Arm1,117
NDARINVV1BV9PWF_2YearFollowUpYArm1,144
NDARINV8XDHCHEA_baselineYear1Arm1,125
NDARINVTBHHD1UX_baselineYear1Arm1,131
NDARINV8Z59C4WA_baselineYear1Arm1,109
NDARINVTD7KHM6F_baselineYear1Arm1,131
NDARINVH9G32LJW_2YearFollowUpYArm1,152
NDARINVPHUWEGK1_baselineYear1Arm1,115
NDARINV91KPPX8A_2YearFollowUpYArm1,139
NDARINVG6L0N3UR_2YearFollowUpYArm1,151
NDARINVVBNV0506_baselineYear1Arm1,109
NDARINVTRNDDNH4_baselineYear1Arm1,131
NDARINVR40EH36N_2YearFollowUpYArm1,134
NDARINVPXR28KCG_2YearFollowUpYArm1,135
NDARINVVZGWFC56_baselineYear1Arm1,115
NDARINV8CV61W87_2YearFollowUpYArm1,155
NDARINV9ANUKVD0_2YearFollowUpYArm1,153
NDARINVRDCUTM3A_baselineYear1Arm1,124
NDARINVG3RUAU07_2YearFollowUpYArm1,132
NDARINVJ9YKZEB3_2YearFollowUpYArm1,132
NDARINVG7MJ6VJM_baselineYear1Arm1,120
NDARINVWG2KH7RL_baselineYear1Arm1,121
NDARINVWM3FXZ4K_baselineYear1Arm1,121
NDARINVRJEWEY29_baselineYear1Arm1,125
NDARINV8HBTBDE2_2YearFollowUpYArm1,148
NDARINV09T2EBX4_2YearFollowUpYArm1,131
NDARINV6AYFVDEM_baselineYear1Arm1,122
NDARINVTJWRH4A3_2YearFollowUpYArm1,150
NDARINVT59RKTM4_baselineYear1Arm1,125
NDARINVGZJDGF8L_baselineYear1Arm1,121
NDARINVEZZEG295_baselineYear1Arm1,130
NDARINVT5B642W6_baselineYear1Arm1,111
NDARINVN8E1A40C_2YearFollowUpYArm1,154
NDARINVH1DLLYY5_baselineYear1Arm1,116
NDARINVH1U9GLWT_baselineYear1Arm1,127
NDARINV7XRE8WCY_baselineYear1Arm1,120
NDARINVEG6ZN7VC_baselineYear1Arm1,124
NDARINVTJWRH4A3_baselineYear1Arm1,127
NDARINVTM88BLXR_2YearFollowUpYArm1,144
NDARINVF4P23JMZ_baselineYear1Arm1,114
NDARINVG957G5YY_baselineYear1Arm1,123
NDARINVGCZFBJ6B_2YearFollowUpYArm1,141
NDARINVNR9XMXRM_baselineYear1Arm1,116
NDARINVP4HD6R8B_baselineYear1Arm1,130
NDARINV7BJ6UKUT_baselineYear1Arm1,117
NDARINVU102M8W0_baselineYear1Arm1,130
NDARINVRJ67E8PE_baselineYear1Arm1,108
NDARINVUHUVY3KZ_baselineYear1Arm1,130
NDARINV60X56ELW_2YearFollowUpYArm1,143
NDARINVETEZAGR2_baselineYear1Arm1,125
NDARINVRV0X5P44_2YearFollowUpYArm1,155
NDARINVFTCMGAD3_2YearFollowUpYArm1,135
NDARINVEXB1B45G_baselineYear1Arm1,127
NDARINVCRLTE0K4_2YearFollowUpYArm1,138
NDARINVK91CAXRJ_2YearFollowUpYArm1,134
NDARINV3UZ9X88P_baselineYear1Arm1,124
NDARINVMKPVUMW3_baselineYear1Arm1,130
NDARINVKJDAZKWA_2YearFollowUpYArm1,134
NDARINVMN01YD5J_baselineYear1Arm1,121
NDARINV423DABE7_2YearFollowUpYArm1,135
NDARINV7GY7FV6N_baselineYear1Arm1,114
NDARINVL5CZ3KPZ_baselineYear1Arm1,109
NDARINVGALZWY31_2YearFollowUpYArm1,148
NDARINVR5FD0UXH_baselineYear1Arm1,111
NDARINVMXGF4JT5_baselineYear1Arm1,119
NDARINV4M5JUCT8_baselineYear1Arm1,123
NDARINVL7XW6RBY_baselineYear1Arm1,118
NDARINVDBCH13DE_baselineYear1Arm1,125
NDARINVN394NEWK_2YearFollowUpYArm1,142
NDARINVEKN9FWNN_2YearFollowUpYArm1,153
NDARINVRHDYNX5V_2YearFollowUpYArm1,142
NDARINVGBZEWNU8_baselineYear1Arm1,131
NDARINV5F61GNU7_2YearFollowUpYArm1,147
NDARINV7UERCC7T_baselineYear1Arm1,112
NDARINVDN5NUU7W_2YearFollowUpYArm1,130
NDARINVGGWR0CHT_2YearFollowUpYArm1,130
NDARINVMU31PB5B_baselineYear1Arm1,131
NDARINV75UAC3KM_2YearFollowUpYArm1,153
NDARINVDTHJM3Y9_baselineYear1Arm1,129
NDARINVG0PD8MBV_baselineYear1Arm1,112
NDARINVKE2BKXMG_2YearFollowUpYArm1,136
NDARINVZ0NPTXMB_baselineYear1Arm1,127
NDARINVJZXDNHWC_baselineYear1Arm1,115
NDARINVKEDNL754_baselineYear1Arm1,130
NDARINVY6PM3ZMP_2YearFollowUpYArm1,139
NDARINVE1MRKJ3N_2YearFollowUpYArm1,138
NDARINVN6BH556Y_baselineYear1Arm1,108
NDARINV6X9U8P56_2YearFollowUpYArm1,139
NDARINV8DFF1UZ1_2YearFollowUpYArm1,148
NDARINVJKDWLHZU_baselineYear1Arm1,115
NDARINVPLBB3DCW_baselineYear1Arm1,121
NDARINVWLNTC8GU_2YearFollowUpYArm1,150
NDARINVL11MWFC2_baselineYear1Arm1,108
NDARINV8GP2PFEE_baselineYear1Arm1,131
NDARINVL9M95R6P_baselineYear1Arm1,125
NDARINVDV2D7CXJ_2YearFollowUpYArm1,132
NDARINVX0UKVDWM_baselineYear1Arm1,114
NDARINVK8CYP94F_baselineYear1Arm1,116
NDARINVF5G7EUP1_baselineYear1Arm1,129
NDARINVKB1PDUC8_baselineYear1Arm1,107
NDARINV9D6W29Z7_2YearFollowUpYArm1,146
NDARINVDZDM2HFC_baselineYear1Arm1,108
NDARINVXPLPX26E_baselineYear1Arm1,116
NDARINV4JVM9WML_baselineYear1Arm1,108
NDARINVM0DUMRDX_baselineYear1Arm1,111
NDARINV7PBWV849_baselineYear1Arm1,128
NDARINVRHX34P95_baselineYear1Arm1,117
NDARINV9V1ANUDZ_baselineYear1Arm1,109
NDARINVRKNCRLDD_2YearFollowUpYArm1,150
NDARINVGLGJ3Y8X_baselineYear1Arm1,116
NDARINVTX4K8UGF_baselineYear1Arm1,110
NDARINVGD6JWJWD_baselineYear1Arm1,108
NDARINVPHL3D8GY_2YearFollowUpYArm1,135
NDARINVHBD1ZUWB_baselineYear1Arm1,112
NDARINVPWY97N4C_2YearFollowUpYArm1,148
NDARINV93FRJHXC_baselineYear1Arm1,119
NDARINVHE58CENN_baselineYear1Arm1,117
NDARINVFPDZ4C13_baselineYear1Arm1,123
NDARINVGB26JEH6_baselineYear1Arm1,123
NDARINVRB41RYA0_baselineYear1Arm1,108
NDARINV9AULPA6C_baselineYear1Arm1,118
NDARINVHLRR37FK_baselineYear1Arm1,131
NDARINVUB6FN6XG_baselineYear1Arm1,113
NDARINV8CY1MFAT_baselineYear1Arm1,118
NDARINVJB9K1ZVX_2YearFollowUpYArm1,145
NDARINVP4LTE255_baselineYear1Arm1,112
NDARINVRZL7PGK1_2YearFollowUpYArm1,139
NDARINVFAB59JPF_2YearFollowUpYArm1,131
NDARINVURUR52NZ_2YearFollowUpYArm1,142
NDARINVP164C21L_baselineYear1Arm1,116
NDARINVGX6XFWRU_baselineYear1Arm1,109
NDARINVT6XZEJHF_baselineYear1Arm1,109
NDARINVG6JBZCCD_2YearFollowUpYArm1,155
NDARINVH30DZ5Z7_2YearFollowUpYArm1,139
NDARINVF3NXEU7J_2YearFollowUpYArm1,143
NDARINV77PU8VG1_baselineYear1Arm1,128
NDARINVEL21AUAJ_baselineYear1Arm1,112
NDARINVPVV52NXT_baselineYear1Arm1,111
NDARINVEPFT013C_baselineYear1Arm1,109
NDARINVKT2KEG3Z_baselineYear1Arm1,108
NDARINVR81GJYNH_baselineYear1Arm1,121
NDARINV81M94TWZ_2YearFollowUpYArm1,154
NDARINVGGJJVCTG_baselineYear1Arm1,132
NDARINVGHL1WZCU_baselineYear1Arm1,125
NDARINVP45PB0NA_2YearFollowUpYArm1,136
NDARINVFTMK8040_baselineYear1Arm1,108
NDARINVGZ0RFPMU_baselineYear1Arm1,111
NDARINVPW5RU88H_baselineYear1Arm1,111
NDARINV7G30XLFU_baselineYear1Arm1,108
NDARINVF6553H6E_2YearFollowUpYArm1,152
NDARINVKPNEX4HY_2YearFollowUpYArm1,131
NDARINVCWB97KGL_2YearFollowUpYArm1,136
NDARINVF719R612_baselineYear1Arm1,119
NDARINV469WWLEH_baselineYear1Arm1,129
NDARINVKV552N4Y_baselineYear1Arm1,121
NDARINVR7N0XBL6_2YearFollowUpYArm1,137
NDARINV7KENV8ZC_2YearFollowUpYArm1,141
NDARINV4WKD8ANP_2YearFollowUpYArm1,154
NDARINVFHKMZUZ5_2YearFollowUpYArm1,138
NDARINVRJA23JNL_baselineYear1Arm1,116
NDARINVEMTG90C4_baselineYear1Arm1,119
NDARINV7W42V487_2YearFollowUpYArm1,139
NDARINVM1Z5GMD8_baselineYear1Arm1,110
NDARINVNTUN0CBE_2YearFollowUpYArm1,152
NDARINVFRD95FDC_baselineYear1Arm1,129
NDARINV2X0UMZF5_2YearFollowUpYArm1,148
NDARINVEPV33CZJ_baselineYear1Arm1,108
NDARINVK30HGMY4_baselineYear1Arm1,116
NDARINVETNDZFKZ_2YearFollowUpYArm1,149
NDARINVJZJK5N4L_2YearFollowUpYArm1,134
NDARINV0XKVPBB0_2YearFollowUpYArm1,130
NDARINVN3UAB7C8_baselineYear1Arm1,118
NDARINV0ZPPK2ML_baselineYear1Arm1,109
NDARINVKJWLWK8U_baselineYear1Arm1,123
NDARINVHPU5TKNF_baselineYear1Arm1,131
NDARINVYJG0V5F9_baselineYear1Arm1,116
NDARINVZHCK39Y1_baselineYear1Arm1,122
NDARINV19GEFHUC_baselineYear1Arm1,129
NDARINVHY2NHY1C_2YearFollowUpYArm1,150
NDARINVZ9T3MCZC_2YearFollowUpYArm1,155
NDARINV8EM420D1_2YearFollowUpYArm1,158
NDARINVJWC3VCH8_baselineYear1Arm1,121
NDARINVWR4W2P0B_baselineYear1Arm1,107
NDARINV94LUVVX8_baselineYear1Arm1,132
NDARINVEUFTT1XU_baselineYear1Arm1,109
NDARINV8HX2TBDP_2YearFollowUpYArm1,146
NDARINV4G2RL68U_baselineYear1Arm1,120
NDARINVAYCZM73P_baselineYear1Arm1,123
NDARINV9BH45R0D_2YearFollowUpYArm1,131
NDARINVR4Z2P93R_baselineYear1Arm1,122
NDARINVX7GTH1Y9_baselineYear1Arm1,109
NDARINVDWP48R1X_baselineYear1Arm1,112
NDARINVLVLHRL2N_2YearFollowUpYArm1,141
NDARINVRDW5PE65_baselineYear1Arm1,115
NDARINVKCM3GAKP_baselineYear1Arm1,127
NDARINVAZPCL56V_baselineYear1Arm1,127
NDARINV9EG02533_baselineYear1Arm1,125
NDARINVXYKNNZN6_baselineYear1Arm1,115
NDARINVB3L1EM9T_2YearFollowUpYArm1,148
NDARINVFF0AUTMG_baselineYear1Arm1,117
NDARINVUKM5BB37_2YearFollowUpYArm1,153
NDARINVCY3FV4T9_baselineYear1Arm1,116
NDARINVHU28FNBP_baselineYear1Arm1,121
NDARINVFWLC8Z8K_2YearFollowUpYArm1,152
NDARINVFB252NMF_baselineYear1Arm1,111
NDARINVWP33RGJG_2YearFollowUpYArm1,133
NDARINVJA30PYR6_2YearFollowUpYArm1,139
NDARINVWVC1ZRTC_2YearFollowUpYArm1,151
NDARINVPF5T4C8D_baselineYear1Arm1,129
NDARINVV44RDE6R_2YearFollowUpYArm1,134
NDARINVH9UAFJZ8_2YearFollowUpYArm1,142
NDARINVPKHAU8GN_2YearFollowUpYArm1,154
NDARINVFPC3YFJZ_2YearFollowUpYArm1,150
NDARINVVGTN3KC5_2YearFollowUpYArm1,150
NDARINVPPY8DZG0_baselineYear1Arm1,110
NDARINVTZ0RTCNR_baselineYear1Arm1,131
NDARINVHGEY0HNL_baselineYear1Arm1,127
NDARINVU4B58TJY_2YearFollowUpYArm1,141
NDARINVG1TXFJX2_2YearFollowUpYArm1,137
NDARINVW51P7H05_2YearFollowUpYArm1,141
NDARINVU6F8X730_baselineYear1Arm1,125
NDARINVWG2KH7RL_2YearFollowUpYArm1,147
NDARINVR1KAV63D_baselineYear1Arm1,123
NDARINVHP5NXGMY_baselineYear1Arm1,131
NDARINVG88720Z7_2YearFollowUpYArm1,132
NDARINVR51XRC0H_baselineYear1Arm1,128
NDARINVUJ86W3MP_2YearFollowUpYArm1,134
NDARINV9MDFD681_baselineYear1Arm1,120
NDARINVV0BMK3B8_2YearFollowUpYArm1,137
NDARINV8GZUK8EV_baselineYear1Arm1,127
NDARINVV0BMK3B8_baselineYear1Arm1,113
NDARINVFZDYMM0B_2YearFollowUpYArm1,134
NDARINVT48MJ3F9_2YearFollowUpYArm1,147
NDARINVML43DJ88_baselineYear1Arm1,112
NDARINVNNGRWVM6_2YearFollowUpYArm1,145
NDARINVN98DVNK8_baselineYear1Arm1,113
NDARINVUJWZJLT4_2YearFollowUpYArm1,145
NDARINV8JZYDPH1_baselineYear1Arm1,108
NDARINVTEL34457_2YearFollowUpYArm1,138
NDARINVPHMZV0N7_baselineYear1Arm1,130
NDARINVPUYA9796_2YearFollowUpYArm1,136
NDARINVEGFEVU9N_2YearFollowUpYArm1,136
NDARINVH30DZ5Z7_baselineYear1Arm1,117
NDARINVF1L01D94_2YearFollowUpYArm1,147
NDARINVPV9BEEKH_2YearFollowUpYArm1,149
NDARINVG7B119A0_2YearFollowUpYArm1,133
NDARINVN88C09ZT_baselineYear1Arm1,113
NDARINV7ZTZMB99_baselineYear1Arm1,110
NDARINV71MKD752_baselineYear1Arm1,122
NDARINVNBJ852WE_baselineYear1Arm1,108
NDARINVJHM4CTAP_baselineYear1Arm1,111
NDARINVM22URD3V_baselineYear1Arm1,118
NDARINVFZPVDAUG_2YearFollowUpYArm1,155
NDARINVGDD473JJ_2YearFollowUpYArm1,129
NDARINVEWDP96RH_baselineYear1Arm1,117
NDARINVU43XT2KJ_baselineYear1Arm1,117
NDARINVP3YKZ978_2YearFollowUpYArm1,144
NDARINVF3A5KFBX_baselineYear1Arm1,111
NDARINVUC3J0UH9_baselineYear1Arm1,123
NDARINV8HB05LMR_baselineYear1Arm1,109
NDARINVGPPUVVG4_2YearFollowUpYArm1,145
NDARINVNXXDV17F_baselineYear1Arm1,108
NDARINVGX6XFWRU_2YearFollowUpYArm1,131
NDARINVE1TKY79C_baselineYear1Arm1,125
NDARINVEU6NMEWP_baselineYear1Arm1,114
NDARINV624NB85M_baselineYear1Arm1,107
NDARINV7WT9690H_2YearFollowUpYArm1,156
NDARINVRZ9M4970_2YearFollowUpYArm1,139
NDARINVPU3WY23M_baselineYear1Arm1,129
NDARINVMXLXZNG2_baselineYear1Arm1,120
NDARINVLC4DG7YK_baselineYear1Arm1,119
NDARINVE5Y0P1DR_baselineYear1Arm1,108
NDARINVMVEW4R8F_baselineYear1Arm1,116
NDARINVFAFY497H_baselineYear1Arm1,125
NDARINV48JAWLFK_baselineYear1Arm1,117
NDARINVD61Y7K88_2YearFollowUpYArm1,139
NDARINVFBU7WX6N_2YearFollowUpYArm1,132
NDARINVRC6BE96Y_baselineYear1Arm1,127
NDARINVECDXKKY4_baselineYear1Arm1,128
NDARINV4XKZTC5R_baselineYear1Arm1,125
NDARINVDGVADKJA_2YearFollowUpYArm1,151
NDARINVFLVCCKDN_baselineYear1Arm1,109
NDARINV5NCKTGC0_baselineYear1Arm1,120
NDARINVRNCKGLJR_baselineYear1Arm1,119
NDARINV5VNP0E50_baselineYear1Arm1,127
NDARINVRRG98LDD_2YearFollowUpYArm1,140
NDARINVDYRVD6AZ_baselineYear1Arm1,115
NDARINVNJUFTFPL_baselineYear1Arm1,110
NDARINVGLNY79U6_baselineYear1Arm1,113
NDARINVMDY1W3Y0_baselineYear1Arm1,131
NDARINVK5PEZ25W_2YearFollowUpYArm1,146
NDARINVMBFNBV6T_baselineYear1Arm1,121
NDARINV7B2CAC25_2YearFollowUpYArm1,134
NDARINVPL7J5X85_baselineYear1Arm1,117
NDARINVJXPFFHWU_baselineYear1Arm1,121
NDARINVZCCLLLCW_2YearFollowUpYArm1,142
NDARINVBUPETT7Z_baselineYear1Arm1,107
NDARINVYYA36DVL_baselineYear1Arm1,115
NDARINVE1XNAPC7_2YearFollowUpYArm1,131
NDARINVZZ81LEEV_2YearFollowUpYArm1,130
NDARINVN6R4KJPT_2YearFollowUpYArm1,146
NDARINVHVHF0RNR_baselineYear1Arm1,120
NDARINV1GL1F6FK_baselineYear1Arm1,108
NDARINVF9DYBC4U_baselineYear1Arm1,114
NDARINVZJBZTB64_2YearFollowUpYArm1,133
NDARINV1LC5DBRK_baselineYear1Arm1,113
NDARINV1P86DC69_baselineYear1Arm1,127
NDARINVJ0Y53RRE_baselineYear1Arm1,119
NDARINV7CN47GEF_2YearFollowUpYArm1,146
NDARINVCYF28BRB_2YearFollowUpYArm1,156
NDARINV8ZAB17TC_baselineYear1Arm1,121
NDARINVAJHPG2YC_2YearFollowUpYArm1,147
NDARINVD0KNT1VK_baselineYear1Arm1,112
NDARINVLH5M1C12_baselineYear1Arm1,108
NDARINV7H784TK5_baselineYear1Arm1,126
NDARINVKB1PDUC8_2YearFollowUpYArm1,134
NDARINVF40W150V_baselineYear1Arm1,117
NDARINVD1JBJBFY_baselineYear1Arm1,114
NDARINV8M6UWFN7_2YearFollowUpYArm1,151
NDARINVAYHAR3EY_2YearFollowUpYArm1,157
NDARINV8MC7B79X_2YearFollowUpYArm1,144
NDARINVD5YA5MWR_baselineYear1Arm1,117
NDARINVLX8NH532_baselineYear1Arm1,110
NDARINV7PB55MX2_2YearFollowUpYArm1,130
NDARINVM0DUMRDX_2YearFollowUpYArm1,136
NDARINVDA6VVDEG_2YearFollowUpYArm1,156
NDARINV8MMU6YZ0_2YearFollowUpYArm1,156
NDARINVKEAY17JB_baselineYear1Arm1,131
NDARINVMTDA24C7_baselineYear1Arm1,122
NDARINVCLWMJ2FL_baselineYear1Arm1,127
NDARINVBX3VYZF1_baselineYear1Arm1,123
